acct_num,date,product_code,cc_cri,del_days,postal,balance,premium,auth_limit,tm_on_book_month
409,2014-06-30,10017,c,0,X2j1n1,45000,NO,5000,38
410,2013-09-30,10010,e,0,J2j1n1,3000,YES,5000,10
411,2014-09-30,10010,b,0,T2j1n1,3000,YES,5000,38
412,2014-03-31,10010,b,0,B2j1n1,45000,NO,5000,5
413,2014-11-30,10010,a,0,E2j1n1,3000,YES,1500,1
414,2014-06-30,10010,a,0,M5B1n1,3000,NO,7000,1
415,2014-01-31,10010,a,0,E2j1n1,3000,YES,1500,5
416,2014-03-31,10010,b,0,T2j1n1,1000,NO,1500,35
417,2014-12-31,10010,c,0,K2j1n1,45000,YES,1500,5
418,2014-06-30,10010,c,0,B2j1n1,3000,YES,5000,10
419,2013-10-31,10010,c,0,R2j1n1,2000,NO,1500,1
420,2014-10-31,10010,a,0,C2j1n1,1000,YES,7000,10
421,2014-02-28,10010,a,0,T2j1n1,2000,YES,1500,1
422,2014-06-30,10010,e,0,H2j1n1,1000,YES,5000,35
423,2014-03-31,10010,c,0,J2j1n1,2000,YES,7000,38
424,2013-10-31,10010,c,0,K2j1n1,3000,NO,5000,5
425,2014-06-30,10010,b,0,S2j1n1,3000,YES,7000,10
426,2014-12-31,10010,b,0,T2j1n1,1000,YES,1500,3
427,2014-06-30,10010,a,0,K2j1n1,2000,NO,7000,38
428,2014-08-31,10010,b,0,J2j1n1,2000,YES,5000,35
429,2013-09-30,10010,a,0,M5B1n1,1000,YES,1500,10
430,2014-05-31,10010,b,0,K2j1n1,3000,YES,7000,38
431,2014-07-31,10010,b,0,N2j1n1,45000,YES,7000,38
432,2014-04-30,10010,c,40,M5B1n1,3000,NO,7000,3
433,2014-01-31,10010,e,0,X2j1n1,3000,YES,1500,38
434,2013-08-31,10010,a,0,N2j1n1,2000,NO,5000,5
435,2014-03-31,10010,a,0,C2j1n1,1000,NO,7000,38
436,2013-10-31,10010,c,0,G2j1n1,1000,NO,7000,38
437,2014-11-30,10010,c,0,Y2j1n1,1000,YES,5000,1
438,2014-09-30,10010,a,40,K2j1n1,45000,YES,5000,3
439,2014-11-30,10010,c,0,M5A1n1,45000,YES,1500,10
440,2014-08-31,10010,b,0,R2j1n1,3000,YES,7000,35
441,2014-03-31,10010,c,0,L2j1n1,2000,YES,1500,3
442,2014-05-31,10010,a,0,L2j1n1,3000,NO,5000,1
443,2014-03-31,10010,c,0,A2j1n1,45000,NO,1500,10
444,2013-08-31,10010,d,0,R2j1n1,3000,NO,1500,35
445,2014-04-30,10010,a,0,R2j1n1,2000,YES,5000,38
446,2013-09-30,10010,a,0,G2j1n1,1000,YES,7000,3
447,2013-09-30,10010,c,0,H2j1n1,3000,NO,1500,1
448,2014-07-31,10010,c,0,P2j1n1,3000,YES,5000,10
449,2013-09-30,10010,b,0,H2j1n1,2000,YES,7000,3
450,2014-11-30,10010,c,0,Y2j1n1,1000,YES,5000,10
451,2013-09-30,10010,c,0,C2j1n1,45000,YES,1500,1
452,2013-09-30,10010,b,0,T2j1n1,1000,NO,5000,5
453,2014-11-30,10010,e,0,M2j1n1,1000,YES,7000,38
454,2014-05-31,10010,c,0,M5B1n1,2000,NO,5000,10
455,2014-09-30,10010,d,0,Y2j1n1,2000,NO,1500,35
456,2014-07-31,10010,b,0,V2j1n1,1000,NO,1500,38
457,2014-06-30,10010,c,0,R2j1n1,1000,NO,1500,3
458,2013-10-31,10010,d,0,M2j1n1,45000,YES,7000,1
459,2014-10-31,10010,c,0,M5B1n1,2000,NO,7000,10
460,2014-12-31,10010,c,0,P2j1n1,3000,YES,1500,35
461,2014-04-30,10010,c,95,M5A1n1,1000,NO,7000,1
462,2014-03-31,10010,c,0,V2j1n1,3000,NO,1500,3
463,2014-07-31,10010,c,0,M5B1n1,3000,NO,7000,3
464,2014-12-31,10010,d,0,X2j1n1,2000,NO,7000,38
465,2014-12-31,10010,a,0,L2j1n1,45000,YES,7000,35
466,2014-01-31,10017,c,0,G2j1n1,1000,YES,7000,38
467,2014-11-30,10010,a,0,N2j1n1,45000,NO,5000,3
468,2014-09-30,10010,e,0,M2j1n1,45000,YES,5000,3
469,2014-12-31,10010,c,0,P2j1n1,1000,YES,7000,1
470,2013-08-31,10010,a,0,H2j1n1,2000,NO,5000,10
471,2014-11-30,10010,a,0,P2j1n1,2000,NO,7000,3
472,2014-09-30,10010,c,0,K2j1n1,3000,NO,7000,1
473,2014-02-28,10010,b,40,G2j1n1,2000,YES,1500,10
474,2013-08-31,10010,a,0,H2j1n1,2000,NO,5000,5
475,2014-08-31,10010,c,0,C2j1n1,45000,NO,7000,1
476,2014-08-31,10010,c,0,H2j1n1,1000,YES,7000,3
477,2014-04-30,10010,a,0,K2j1n1,1000,NO,7000,1
478,2013-08-31,10010,c,0,M5A1n1,3000,YES,1500,3
479,2014-07-31,10010,c,0,Y2j1n1,1000,NO,5000,3
480,2014-03-31,10010,d,0,M5B1n1,45000,NO,7000,38
481,2014-04-30,10010,a,0,H2j1n1,3000,YES,7000,5
482,2014-11-30,10010,b,0,V2j1n1,2000,YES,5000,3
483,2014-02-28,10010,b,0,H2j1n1,45000,YES,1500,3
484,2014-01-31,10010,c,0,T2j1n1,2000,YES,5000,3
485,2013-08-31,10010,c,0,N2j1n1,45000,NO,1500,3
486,2014-03-31,10010,a,0,L2j1n1,1000,YES,7000,5
487,2013-10-31,10010,c,0,K2j1n1,2000,YES,5000,35
488,2014-01-31,10010,e,0,E2j1n1,3000,YES,5000,10
489,2014-01-31,10010,e,0,C2j1n1,3000,NO,5000,10
490,2014-08-31,10010,b,0,M5B1n1,45000,YES,5000,3
491,2014-11-30,10010,b,0,S2j1n1,2000,NO,5000,10
492,2014-04-30,10010,c,0,R2j1n1,1000,YES,1500,1
493,2014-12-31,10010,a,0,C2j1n1,3000,YES,1500,35
494,2014-06-30,10010,b,0,K2j1n1,45000,NO,7000,38
495,2013-08-31,10010,d,0,G2j1n1,2000,YES,5000,1
496,2014-10-31,10010,d,0,G2j1n1,45000,YES,7000,10
497,2014-04-30,10017,c,0,M2j1n1,3000,NO,5000,38
498,2013-08-31,10010,b,0,G2j1n1,2000,NO,5000,38
499,2014-03-31,10010,c,0,B2j1n1,45000,NO,1500,5
500,2014-11-30,10010,a,0,L2j1n1,45000,YES,7000,10
501,2014-01-31,10010,b,40,M5A1n1,45000,NO,7000,5
502,2014-09-30,10010,a,0,P2j1n1,1000,YES,7000,5
503,2014-10-31,10010,c,0,V2j1n1,2000,NO,1500,1
504,2014-02-28,10010,c,0,B2j1n1,2000,YES,5000,5
505,2014-05-31,10010,c,0,M5B1n1,3000,YES,1500,1
506,2014-10-31,10010,d,0,L2j1n1,1000,NO,5000,1
507,2014-07-31,10010,a,0,X2j1n1,3000,NO,7000,3
508,2014-04-30,10010,d,0,V2j1n1,45000,YES,1500,5
509,2014-03-31,10010,b,0,H2j1n1,3000,NO,7000,35
510,2014-12-31,10010,d,0,M2j1n1,1000,NO,5000,10
511,2013-09-30,10010,a,0,T2j1n1,1000,YES,5000,35
512,2014-11-30,10010,b,0,K2j1n1,1000,NO,1500,3
513,2014-09-30,10010,b,0,E2j1n1,1000,NO,5000,35
514,2014-10-31,10010,b,0,R2j1n1,1000,NO,1500,5
515,2014-07-31,10010,c,0,X2j1n1,45000,NO,5000,3
516,2014-11-30,10010,a,0,R2j1n1,45000,NO,1500,38
517,2013-09-30,10010,c,0,J2j1n1,3000,NO,7000,5
518,2014-04-30,10010,a,0,A2j1n1,1000,YES,1500,3
519,2014-12-31,10010,a,0,B2j1n1,45000,NO,7000,35
520,2013-08-31,10010,b,0,G2j1n1,3000,YES,5000,38
521,2013-08-31,10010,a,0,N2j1n1,45000,YES,5000,10
522,2014-07-31,10010,a,0,S2j1n1,45000,YES,5000,5
523,2014-03-31,10017,a,0,J2j1n1,3000,YES,5000,5
524,2014-03-31,10010,d,0,T2j1n1,3000,YES,7000,10
525,2013-09-30,10010,c,0,X2j1n1,45000,YES,5000,1
526,2014-04-30,10010,d,0,P2j1n1,2000,YES,1500,35
527,2014-08-31,10010,c,0,S2j1n1,2000,NO,7000,35
528,2013-08-31,10010,c,0,H2j1n1,45000,NO,5000,3
529,2014-02-28,10010,c,0,H2j1n1,2000,NO,7000,35
530,2014-01-31,10010,d,0,R2j1n1,3000,NO,7000,35
531,2014-06-30,10010,b,0,J2j1n1,2000,NO,1500,5
532,2014-11-30,10010,c,0,Y2j1n1,1000,NO,7000,35
533,2014-09-30,10010,a,0,M5B1n1,45000,YES,1500,35
534,2014-12-31,10010,c,0,M2j1n1,1000,YES,7000,3
535,2014-07-31,10010,c,0,Y2j1n1,1000,NO,1500,35
536,2013-10-31,10010,a,0,C2j1n1,45000,NO,7000,35
537,2014-10-31,10017,c,0,M5A1n1,45000,NO,1500,3
538,2013-08-31,10010,c,0,B2j1n1,1000,NO,1500,38
539,2014-05-31,10010,a,0,E2j1n1,2000,NO,5000,38
540,2014-03-31,10010,e,0,G2j1n1,3000,NO,7000,10
541,2013-10-31,10010,c,0,H2j1n1,45000,NO,5000,3
542,2014-01-31,10010,b,0,S2j1n1,3000,NO,1500,5
543,2014-06-30,10010,b,0,M5B1n1,1000,YES,1500,1
544,2014-08-31,10010,c,0,R2j1n1,3000,YES,5000,3
545,2013-10-31,10010,c,0,T2j1n1,1000,YES,5000,35
546,2014-12-31,10010,c,0,J2j1n1,2000,YES,7000,1
547,2014-11-30,10017,c,0,M5A1n1,2000,NO,7000,5
548,2014-11-30,10010,a,0,G2j1n1,1000,YES,7000,1
549,2014-05-31,10010,a,0,M5A1n1,2000,NO,7000,1
550,2014-09-30,10010,c,0,E2j1n1,2000,YES,1500,38
551,2013-09-30,10010,a,0,K2j1n1,1000,NO,1500,3
552,2014-02-28,10010,b,0,E2j1n1,2000,NO,1500,35
553,2014-07-31,10010,c,0,R2j1n1,3000,YES,5000,10
554,2014-11-30,10010,a,0,K2j1n1,2000,YES,5000,3
555,2014-11-30,10017,a,0,K2j1n1,45000,YES,7000,38
556,2013-08-31,10010,a,0,S2j1n1,1000,NO,5000,5
557,2014-12-31,10010,c,0,E2j1n1,1000,YES,7000,10
558,2014-05-31,10010,b,0,H2j1n1,1000,YES,7000,3
559,2014-01-31,10010,e,0,M5A1n1,45000,NO,5000,38
560,2014-03-31,10010,c,0,X2j1n1,2000,NO,5000,1
561,2014-07-31,10010,c,0,J2j1n1,2000,NO,5000,1
562,2014-03-31,10010,c,0,A2j1n1,2000,NO,5000,3
563,2014-09-30,10017,d,0,M5B1n1,3000,YES,7000,35
564,2014-01-31,10010,a,0,K2j1n1,3000,NO,7000,5
565,2013-08-31,10010,c,0,J2j1n1,1000,YES,7000,3
566,2014-02-28,10010,b,0,M5B1n1,3000,NO,5000,5
567,2014-10-31,10010,a,0,R2j1n1,3000,YES,5000,5
568,2014-08-31,10010,c,0,B2j1n1,2000,NO,1500,5
569,2013-08-31,10010,e,95,Y2j1n1,2000,YES,1500,1
570,2014-10-31,10010,c,0,C2j1n1,3000,YES,7000,1
571,2014-06-30,10010,c,0,V2j1n1,45000,YES,5000,35
572,2014-07-31,10010,c,0,T2j1n1,45000,NO,5000,10
573,2014-04-30,10010,b,0,V2j1n1,2000,YES,1500,1
574,2014-12-31,10010,b,0,M5A1n1,3000,YES,5000,5
575,2013-08-31,10017,b,0,X2j1n1,2000,NO,5000,38
576,2014-03-31,10010,c,0,V2j1n1,3000,NO,7000,1
577,2014-03-31,10010,d,0,M2j1n1,3000,NO,7000,10
578,2014-12-31,10010,b,0,H2j1n1,1000,NO,7000,3
579,2014-10-31,10010,a,0,K2j1n1,3000,YES,5000,5
580,2014-05-31,10010,d,0,X2j1n1,45000,NO,1500,5
581,2014-08-31,10010,b,0,M5A1n1,3000,YES,5000,35
582,2014-04-30,10010,c,0,G2j1n1,45000,YES,7000,5
583,2014-05-31,10010,a,0,Y2j1n1,45000,YES,5000,5
584,2014-02-28,10010,a,0,H2j1n1,1000,NO,7000,3
585,2014-02-28,10010,e,0,B2j1n1,3000,NO,5000,3
586,2014-01-31,10010,d,0,S2j1n1,3000,YES,5000,3
587,2014-12-31,10010,c,0,P2j1n1,2000,YES,1500,5
588,2014-10-31,10010,a,0,E2j1n1,2000,NO,5000,35
589,2013-08-31,10010,c,0,N2j1n1,45000,NO,7000,1
590,2014-04-30,10010,a,0,Y2j1n1,45000,NO,1500,35
591,2014-07-31,10010,c,0,J2j1n1,3000,NO,7000,35
592,2014-08-31,10017,b,0,A2j1n1,2000,NO,7000,3
593,2014-08-31,10010,a,0,M2j1n1,3000,YES,1500,1
594,2014-06-30,10010,d,0,T2j1n1,3000,NO,1500,3
595,2014-07-31,10010,c,0,N2j1n1,1000,YES,1500,35
596,2013-08-31,10017,c,0,A2j1n1,3000,NO,5000,5
597,2013-08-31,10010,c,0,C2j1n1,2000,YES,5000,35
598,2014-12-31,10010,c,0,P2j1n1,3000,YES,1500,3
599,2013-09-30,10010,d,0,P2j1n1,3000,NO,7000,10
600,2013-10-31,10010,c,0,A2j1n1,45000,NO,5000,38
601,2014-10-31,10010,c,0,V2j1n1,45000,NO,1500,10
602,2014-09-30,10010,b,0,N2j1n1,1000,YES,5000,3
603,2014-02-28,10017,a,0,P2j1n1,3000,YES,5000,38
604,2014-06-30,10010,a,0,M2j1n1,3000,YES,7000,38
605,2014-05-31,10010,b,0,A2j1n1,45000,NO,1500,1
606,2014-04-30,10010,d,0,K2j1n1,2000,YES,7000,35
607,2014-02-28,10017,a,0,C2j1n1,1000,NO,7000,10
608,2014-07-31,10010,a,0,A2j1n1,3000,YES,7000,5
609,2013-10-31,10010,c,0,R2j1n1,45000,YES,1500,10
610,2013-09-30,10010,c,0,X2j1n1,45000,YES,1500,10
611,2014-02-28,10010,d,0,S2j1n1,3000,NO,1500,38
612,2013-09-30,10010,b,0,J2j1n1,3000,YES,5000,10
613,2013-10-31,10010,b,0,J2j1n1,1000,NO,1500,5
614,2014-09-30,10010,c,0,M5A1n1,3000,YES,5000,5
615,2014-12-31,10010,c,0,Y2j1n1,45000,NO,1500,3
616,2013-09-30,10010,c,0,B2j1n1,3000,YES,1500,5
617,2014-01-31,10010,c,0,R2j1n1,45000,YES,7000,38
618,2014-07-31,10010,c,0,B2j1n1,1000,NO,1500,1
619,2014-04-30,10010,d,0,M5A1n1,45000,NO,5000,1
620,2014-10-31,10010,a,0,R2j1n1,3000,NO,7000,5
621,2014-08-31,10010,b,0,C2j1n1,3000,NO,7000,5
622,2014-12-31,10010,a,0,C2j1n1,45000,NO,1500,35
623,2014-02-28,10010,d,0,V2j1n1,45000,YES,1500,38
624,2014-08-31,10010,a,0,X2j1n1,1000,YES,1500,3
625,2014-10-31,10010,c,0,Y2j1n1,2000,NO,7000,10
626,2014-06-30,10010,c,0,M2j1n1,2000,YES,7000,3
627,2014-02-28,10010,b,0,K2j1n1,45000,YES,1500,10
628,2014-09-30,10010,c,0,J2j1n1,3000,YES,5000,5
629,2014-09-30,10010,d,0,L2j1n1,2000,YES,7000,35
630,2014-03-31,10010,c,0,N2j1n1,1000,NO,5000,38
631,2013-08-31,10010,b,0,M5A1n1,45000,NO,5000,10
632,2014-05-31,10010,c,0,K2j1n1,45000,NO,7000,3
633,2014-11-30,10010,c,0,M5B1n1,2000,NO,5000,35
634,2014-05-31,10010,c,0,H2j1n1,1000,YES,7000,38
635,2014-08-31,10010,c,0,C2j1n1,3000,NO,7000,1
636,2014-03-31,10010,c,0,G2j1n1,45000,YES,1500,5
637,2014-10-31,10010,c,0,A2j1n1,3000,NO,5000,35
638,2014-02-28,10010,d,0,R2j1n1,1000,YES,5000,3
639,2013-09-30,10010,c,0,G2j1n1,45000,YES,1500,5
640,2014-04-30,10010,b,0,P2j1n1,3000,YES,1500,1
641,2014-06-30,10010,a,0,T2j1n1,1000,NO,1500,5
642,2014-04-30,10010,b,0,P2j1n1,3000,YES,5000,5
643,2014-09-30,10010,b,0,P2j1n1,1000,NO,7000,1
644,2014-02-28,10010,c,0,J2j1n1,3000,YES,5000,3
645,2014-01-31,10010,c,0,H2j1n1,2000,YES,1500,5
646,2014-12-31,10010,e,0,L2j1n1,3000,YES,7000,5
647,2014-06-30,10010,c,0,M5B1n1,45000,YES,5000,1
648,2014-09-30,10010,c,40,C2j1n1,1000,NO,5000,10
649,2014-12-31,10010,c,0,C2j1n1,45000,YES,1500,10
650,2014-08-31,10010,c,0,L2j1n1,1000,NO,1500,10
651,2013-08-31,10010,e,0,Y2j1n1,3000,NO,5000,5
652,2014-04-30,10010,b,0,N2j1n1,3000,NO,7000,38
653,2014-05-31,10010,c,0,A2j1n1,2000,YES,1500,3
654,2014-03-31,10010,d,0,L2j1n1,1000,NO,1500,38
655,2014-04-30,10010,c,0,K2j1n1,45000,NO,1500,5
656,2014-12-31,10010,a,0,X2j1n1,1000,NO,7000,10
657,2014-01-31,10010,c,0,R2j1n1,1000,YES,7000,38
658,2013-08-31,10010,a,0,J2j1n1,2000,YES,7000,3
659,2014-10-31,10010,c,0,P2j1n1,1000,YES,5000,3
660,2014-08-31,10010,c,0,Y2j1n1,2000,NO,1500,38
661,2014-11-30,10010,c,0,G2j1n1,45000,NO,1500,35
662,2013-10-31,10010,b,0,H2j1n1,2000,YES,1500,10
663,2014-05-31,10010,c,0,N2j1n1,45000,YES,7000,1
664,2013-09-30,10010,d,0,E2j1n1,45000,YES,7000,5
665,2014-12-31,10010,e,0,M5B1n1,2000,NO,5000,1
666,2014-01-31,10010,b,0,S2j1n1,3000,YES,5000,5
667,2014-06-30,10010,d,0,S2j1n1,2000,YES,5000,3
668,2013-09-30,10010,a,0,E2j1n1,1000,NO,7000,1
669,2014-07-31,10010,b,0,M5A1n1,45000,YES,7000,10
670,2013-09-30,10010,c,0,V2j1n1,3000,NO,7000,38
671,2014-01-31,10010,a,0,M5A1n1,1000,NO,1500,3
672,2014-08-31,10010,b,0,P2j1n1,1000,YES,7000,35
673,2014-06-30,10010,e,0,M2j1n1,45000,YES,1500,1
674,2014-05-31,10010,e,0,E2j1n1,45000,NO,1500,35
675,2014-01-31,10017,c,40,V2j1n1,1000,YES,5000,38
676,2014-05-31,10010,c,95,T2j1n1,3000,YES,5000,3
677,2014-07-31,10010,b,0,H2j1n1,1000,NO,1500,1
678,2014-09-30,10010,c,0,G2j1n1,3000,NO,7000,3
679,2014-02-28,10010,c,0,P2j1n1,2000,YES,7000,35
680,2014-09-30,10010,c,0,S2j1n1,1000,YES,5000,10
681,2013-09-30,10010,e,0,G2j1n1,3000,NO,7000,3
682,2014-11-30,10017,e,40,L2j1n1,1000,NO,5000,38
683,2014-11-30,10010,c,0,G2j1n1,45000,NO,7000,1
684,2014-11-30,10017,a,0,M5A1n1,2000,YES,1500,3
685,2014-01-31,10010,c,40,Y2j1n1,45000,NO,7000,1
686,2013-08-31,10010,c,0,E2j1n1,1000,NO,5000,10
687,2014-06-30,10017,a,0,E2j1n1,2000,NO,7000,5
688,2014-10-31,10010,b,0,T2j1n1,45000,YES,7000,10
689,2014-04-30,10017,b,0,B2j1n1,3000,NO,1500,3
690,2014-07-31,10010,c,0,M2j1n1,45000,NO,1500,1
691,2014-07-31,10010,c,0,H2j1n1,1000,NO,5000,35
692,2014-09-30,10010,e,0,A2j1n1,45000,NO,1500,5
693,2014-12-31,10010,a,0,E2j1n1,2000,YES,7000,5
694,2014-12-31,10010,b,0,H2j1n1,3000,YES,7000,38
695,2014-10-31,10010,a,0,L2j1n1,3000,YES,1500,38
696,2014-05-31,10010,d,0,G2j1n1,1000,NO,5000,35
697,2014-07-31,10017,b,40,H2j1n1,45000,YES,5000,38
698,2014-07-31,10010,e,0,N2j1n1,1000,YES,1500,38
699,2014-02-28,10010,e,0,Y2j1n1,45000,YES,7000,10
700,2014-12-31,10010,b,0,J2j1n1,45000,NO,1500,10
701,2014-02-28,10010,e,0,M5A1n1,45000,YES,7000,1
702,2014-09-30,10010,a,0,S2j1n1,1000,YES,7000,38
703,2014-05-31,10010,c,0,C2j1n1,45000,YES,5000,5
704,2013-10-31,10010,c,0,M2j1n1,45000,YES,7000,38
705,2014-01-31,10010,e,0,T2j1n1,45000,NO,1500,5
706,2014-01-31,10010,c,0,N2j1n1,1000,NO,1500,35
707,2014-03-31,10010,e,0,M5A1n1,3000,YES,1500,38
708,2014-02-28,10010,d,0,J2j1n1,1000,NO,5000,1
709,2014-05-31,10010,a,0,N2j1n1,1000,NO,7000,38
710,2014-10-31,10010,a,0,G2j1n1,45000,YES,7000,3
711,2014-05-31,10010,e,0,Y2j1n1,3000,NO,5000,35
712,2013-09-30,10010,e,0,V2j1n1,3000,NO,5000,1
713,2014-02-28,10010,a,0,L2j1n1,3000,NO,1500,1
714,2014-11-30,10010,a,0,Y2j1n1,1000,YES,1500,38
715,2014-12-31,10010,c,0,M5A1n1,1000,YES,7000,10
716,2014-11-30,10010,e,0,E2j1n1,45000,YES,5000,10
717,2013-08-31,10010,d,0,H2j1n1,2000,NO,7000,10
718,2014-06-30,10010,c,0,J2j1n1,1000,NO,7000,35
719,2013-08-31,10010,b,0,T2j1n1,1000,YES,7000,35
720,2014-08-31,10010,c,0,A2j1n1,2000,NO,1500,3
721,2014-12-31,10010,a,0,G2j1n1,45000,NO,5000,38
722,2014-04-30,10010,c,0,M5A1n1,45000,NO,1500,10
723,2013-10-31,10010,c,0,A2j1n1,2000,YES,5000,10
724,2014-05-31,10017,b,0,T2j1n1,45000,NO,1500,1
725,2013-09-30,10010,b,0,L2j1n1,1000,YES,5000,1
726,2014-06-30,10010,e,0,S2j1n1,2000,YES,7000,5
727,2013-10-31,10010,a,0,C2j1n1,45000,NO,5000,1
728,2014-11-30,10010,c,0,A2j1n1,45000,NO,7000,35
729,2014-04-30,10010,b,95,E2j1n1,2000,YES,5000,5
730,2014-12-31,10010,a,0,K2j1n1,45000,YES,1500,35
731,2014-08-31,10010,e,0,J2j1n1,2000,NO,1500,3
732,2014-12-31,10010,b,0,M5A1n1,3000,YES,7000,3
733,2014-09-30,10010,b,0,M5A1n1,45000,NO,7000,38
734,2013-09-30,10010,e,0,L2j1n1,2000,NO,7000,38
735,2013-08-31,10010,c,0,M5B1n1,1000,NO,1500,38
736,2014-08-31,10010,c,40,A2j1n1,2000,NO,1500,1
737,2014-12-31,10010,b,0,G2j1n1,1000,YES,7000,10
738,2013-10-31,10010,d,0,H2j1n1,2000,YES,5000,35
739,2014-07-31,10010,c,0,X2j1n1,45000,YES,7000,10
740,2014-02-28,10010,d,0,H2j1n1,3000,NO,1500,1
741,2014-06-30,10010,c,0,L2j1n1,2000,NO,7000,35
742,2014-11-30,10010,c,0,M5A1n1,1000,NO,7000,5
743,2014-10-31,10010,d,0,K2j1n1,3000,YES,5000,38
744,2014-03-31,10010,a,0,B2j1n1,3000,YES,1500,35
745,2014-01-31,10010,d,40,M5B1n1,2000,YES,7000,1
746,2014-07-31,10010,c,0,N2j1n1,3000,YES,5000,3
747,2014-06-30,10017,b,0,A2j1n1,2000,YES,7000,35
748,2014-02-28,10010,e,0,T2j1n1,3000,YES,1500,10
749,2014-10-31,10010,b,0,S2j1n1,2000,YES,7000,10
750,2014-09-30,10017,c,0,P2j1n1,3000,YES,1500,1
751,2014-12-31,10010,d,0,A2j1n1,3000,NO,7000,38
752,2014-04-30,10010,c,0,C2j1n1,3000,NO,1500,3
753,2013-10-31,10010,c,0,V2j1n1,1000,YES,1500,38
754,2014-08-31,10010,d,0,E2j1n1,1000,YES,1500,1
755,2014-03-31,10010,c,0,A2j1n1,3000,YES,1500,5
756,2014-01-31,10010,c,0,J2j1n1,1000,YES,7000,5
757,2014-03-31,10010,a,0,M2j1n1,2000,NO,1500,1
758,2013-08-31,10010,a,0,A2j1n1,3000,NO,5000,10
759,2014-02-28,10010,b,0,E2j1n1,2000,YES,5000,5
760,2014-06-30,10010,c,0,V2j1n1,1000,NO,5000,38
761,2014-02-28,10010,e,0,Y2j1n1,3000,NO,7000,5
762,2014-06-30,10010,b,0,H2j1n1,1000,NO,5000,1
763,2014-09-30,10010,c,0,C2j1n1,45000,YES,1500,3
764,2014-02-28,10010,b,0,S2j1n1,2000,NO,7000,3
765,2014-02-28,10010,e,40,C2j1n1,45000,YES,5000,35
766,2014-10-31,10010,b,0,K2j1n1,2000,NO,5000,35
767,2014-04-30,10010,a,40,R2j1n1,3000,YES,7000,10
768,2014-04-30,10010,e,0,A2j1n1,45000,NO,7000,5
769,2014-05-31,10010,e,0,E2j1n1,1000,NO,7000,3
770,2014-11-30,10017,c,0,J2j1n1,45000,NO,5000,1
771,2013-08-31,10010,a,0,X2j1n1,45000,NO,1500,5
772,2013-08-31,10010,e,0,M2j1n1,45000,NO,7000,1
773,2014-12-31,10010,b,0,E2j1n1,2000,NO,7000,3
774,2013-10-31,10010,a,0,P2j1n1,45000,YES,1500,35
775,2014-05-31,10010,c,0,N2j1n1,3000,NO,5000,5
776,2014-04-30,10010,c,0,M5B1n1,2000,YES,1500,5
777,2014-12-31,10010,a,0,M5A1n1,2000,YES,7000,35
778,2014-03-31,10010,d,0,V2j1n1,1000,YES,7000,5
779,2014-05-31,10010,c,0,N2j1n1,45000,YES,7000,5
780,2014-02-28,10010,b,0,X2j1n1,3000,YES,1500,10
781,2014-04-30,10017,e,0,A2j1n1,1000,YES,1500,3
782,2014-08-31,10010,b,0,A2j1n1,45000,YES,1500,5
783,2014-06-30,10017,c,0,V2j1n1,2000,YES,1500,38
784,2014-07-31,10010,a,0,A2j1n1,45000,NO,1500,3
785,2014-08-31,10010,b,0,M2j1n1,3000,NO,1500,35
786,2014-11-30,10010,e,0,E2j1n1,3000,NO,1500,35
787,2014-05-31,10010,e,0,P2j1n1,2000,YES,5000,5
788,2014-06-30,10017,c,0,X2j1n1,3000,YES,7000,35
789,2014-01-31,10010,a,0,C2j1n1,2000,NO,5000,35
790,2014-08-31,10010,b,0,N2j1n1,3000,YES,7000,10
791,2014-05-31,10010,c,0,M5B1n1,45000,YES,7000,38
792,2014-06-30,10010,c,0,A2j1n1,3000,NO,5000,3
793,2014-08-31,10010,b,0,Y2j1n1,45000,YES,7000,35
794,2014-12-31,10010,a,0,K2j1n1,45000,YES,5000,5
795,2014-07-31,10010,e,0,Y2j1n1,1000,YES,5000,1
796,2014-10-31,10010,a,0,R2j1n1,1000,NO,5000,5
797,2014-04-30,10010,c,0,G2j1n1,1000,YES,5000,1
798,2014-06-30,10010,c,0,J2j1n1,3000,YES,5000,35
799,2014-11-30,10010,d,0,M5A1n1,1000,YES,7000,10
800,2014-12-31,10010,e,0,Y2j1n1,3000,NO,1500,35
801,2013-08-31,10010,c,0,M2j1n1,45000,YES,5000,35
802,2014-07-31,10010,d,0,L2j1n1,1000,YES,5000,38
803,2014-07-31,10010,c,0,B2j1n1,1000,YES,5000,38
804,2013-08-31,10010,c,0,M2j1n1,2000,YES,1500,35
805,2014-04-30,10010,c,0,M2j1n1,3000,NO,7000,38
806,2013-09-30,10010,a,0,A2j1n1,45000,NO,1500,5
807,2014-04-30,10010,d,0,B2j1n1,1000,NO,5000,35
808,2014-06-30,10010,b,0,M5B1n1,3000,YES,7000,35
809,2014-04-30,10010,a,0,G2j1n1,2000,YES,1500,1
810,2014-12-31,10010,c,0,C2j1n1,1000,NO,5000,3
811,2013-10-31,10010,b,0,J2j1n1,3000,NO,1500,3
812,2014-11-30,10010,a,0,K2j1n1,2000,NO,7000,5
813,2014-10-31,10017,b,0,R2j1n1,3000,YES,1500,5
814,2014-02-28,10010,c,0,L2j1n1,1000,YES,1500,1
815,2014-12-31,10010,b,0,L2j1n1,2000,NO,1500,1
816,2013-08-31,10010,c,0,S2j1n1,2000,NO,1500,38
817,2014-07-31,10010,d,0,R2j1n1,2000,YES,1500,35
